# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2554777	2555079	+	WP_010742561.1	WP_010742561.1		30S ribosomal protein S6	rpsF		EGCR1_RS12490	303	100	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2555124	2555636	+					ssb		EGCR1_RS12495	513		old_locus_tag=EGCR1_12500
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2555124	2555636	+	WP_010782258.1	WP_010782258.1		single-stranded DNA-binding protein	ssb		EGCR1_RS12495	513	170	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2555660	2555893	+					rpsR		EGCR1_RS12500	234		old_locus_tag=EGCR1_12505
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2555660	2555893	+	WP_010742563.1	WP_010742563.1		30S ribosomal protein S18	rpsR		EGCR1_RS12500	234	77	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2556076	2558040	+							EGCR1_RS12505	1965		old_locus_tag=EGCR1_12510
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2556076	2558040	+	WP_114525181.1	WP_114525181.1		DHH family phosphoesterase			EGCR1_RS12505	1965	654	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2558037	2558489	+					rplI		EGCR1_RS12510	453		old_locus_tag=EGCR1_12515
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2558037	2558489	+	WP_114525182.1	WP_114525182.1		50S ribosomal protein L9	rplI		EGCR1_RS12510	453	150	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2558619	2559980	+					dnaB		EGCR1_RS12515	1362		old_locus_tag=EGCR1_12520
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2558619	2559980	+	WP_010782255.1	WP_010782255.1		replicative DNA helicase	dnaB		EGCR1_RS12515	1362	453	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2560246	2561538	+							EGCR1_RS12520	1293		old_locus_tag=EGCR1_12525
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2560246	2561538	+	WP_010782254.1	WP_010782254.1		adenylosuccinate synthase			EGCR1_RS12520	1293	430	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2561613	2562479	+							EGCR1_RS12525	867		old_locus_tag=EGCR1_12530
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2561613	2562479	+	WP_086305994.1	WP_086305994.1		DegV family protein			EGCR1_RS12525	867	288	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2562563	2563456	-							EGCR1_RS12530	894		old_locus_tag=EGCR1_12535
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2562563	2563456	-	WP_010782252.1	WP_010782252.1		LysR family transcriptional regulator			EGCR1_RS12530	894	297	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2563579	2565219	+							EGCR1_RS12535	1641		old_locus_tag=EGCR1_12540
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2563579	2565219	+	WP_114525183.1	WP_114525183.1		NAD-dependent malic enzyme			EGCR1_RS12535	1641	546	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2565234	2566199	+							EGCR1_RS12540	966		old_locus_tag=EGCR1_12545
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2565234	2566199	+	WP_010782250.1	WP_010782250.1		AEC family transporter			EGCR1_RS12540	966	321	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2566267	2567886	-							EGCR1_RS12545	1620		old_locus_tag=EGCR1_12550
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2566267	2567886	-	WP_114525184.1	WP_114525184.1		ATP-binding cassette domain-containing protein			EGCR1_RS12545	1620	539	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2568026	2568403	+							EGCR1_RS12550	378		old_locus_tag=EGCR1_12555
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2568026	2568403	+	WP_240318362.1	WP_240318362.1		PTS mannose/fructose/sorbose family IIA subunit			EGCR1_RS12550	378	125	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2568443	2570164	-					spxB		EGCR1_RS12555	1722		old_locus_tag=EGCR1_12560
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2568443	2570164	-	WP_114525185.1	WP_114525185.1		pyruvate oxidase	spxB		EGCR1_RS12555	1722	573	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2570390	2571208	+							EGCR1_RS12560	819		old_locus_tag=EGCR1_12565
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2570390	2571208	+	WP_086305990.1	WP_086305990.1		ZIP family metal transporter			EGCR1_RS12560	819	272	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2571274	2571471	-							EGCR1_RS12565	198		old_locus_tag=EGCR1_12570
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2571274	2571471	-	WP_086305984.1	WP_086305984.1		hypothetical protein			EGCR1_RS12565	198	65	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2571769	2572341	+							EGCR1_RS12570	573		old_locus_tag=EGCR1_12575
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2571769	2572341	+	WP_010782233.1	WP_010782233.1		TMEM175 family protein			EGCR1_RS12570	573	190	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2572532	2573488	+							EGCR1_RS12575	957		old_locus_tag=EGCR1_12580
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2572532	2573488	+	WP_114525186.1	WP_114525186.1		Rpn family recombination-promoting nuclease/putative transposase			EGCR1_RS12575	957	318	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2573598	2574497	-							EGCR1_RS12580	900		old_locus_tag=EGCR1_12585
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2573598	2574497	-	WP_114525187.1	WP_114525187.1		LysR family transcriptional regulator			EGCR1_RS12580	900	299	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2574774	2575637	+							EGCR1_RS12585	864		old_locus_tag=EGCR1_12590
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2574774	2575637	+	WP_114525188.1	WP_114525188.1		SDR family NAD(P)-dependent oxidoreductase			EGCR1_RS12585	864	287	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2575705	2576589	-							EGCR1_RS19415	885		
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2575705	2576589	-	WP_205242122.1	WP_205242122.1		helix-turn-helix domain-containing protein			EGCR1_RS19415	885	294	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2576690	2577430	+							EGCR1_RS12595	741		old_locus_tag=EGCR1_12600
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2576690	2577430	+	WP_114525189.1	WP_114525189.1		CPBP family intramembrane metalloprotease			EGCR1_RS12595	741	246	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2577520	2577612	-							EGCR1_RS12600	93		old_locus_tag=EGCR1_12605
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2577520	2577612	-	WP_114525190.1	WP_114525190.1		type I toxin-antitoxin system Fst family toxin			EGCR1_RS12600	93	30	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2577705	2578001	-							EGCR1_RS12605	297		old_locus_tag=EGCR1_12610
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2577705	2578001	-	WP_162787363.1	WP_162787363.1		hypothetical protein			EGCR1_RS12605	297	98	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2577976	2578293	-							EGCR1_RS12610	318		old_locus_tag=EGCR1_12615
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2577976	2578293	-	WP_114525192.1	WP_114525192.1		hypothetical protein			EGCR1_RS12610	318	105	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2578346	2578762	-							EGCR1_RS12615	417		old_locus_tag=EGCR1_12620
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2578346	2578762	-	WP_114525193.1	WP_114525193.1		hypothetical protein			EGCR1_RS12615	417	138	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2578831	2579043	-							EGCR1_RS12620	213		old_locus_tag=EGCR1_12625
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2578831	2579043	-	WP_114525194.1	WP_114525194.1		DUF2922 family protein			EGCR1_RS12620	213	70	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2579058	2579261	-							EGCR1_RS12625	204		old_locus_tag=EGCR1_12630
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2579058	2579261	-	WP_086306204.1	WP_086306204.1		hypothetical protein			EGCR1_RS12625	204	67	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2579516	2580262	-							EGCR1_RS12630	747		old_locus_tag=EGCR1_12635
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2579516	2580262	-	WP_114525195.1	WP_114525195.1		hypothetical protein			EGCR1_RS12630	747	248	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2580803	2581912	+							EGCR1_RS12635	1110		old_locus_tag=EGCR1_12640
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2580803	2581912	+	WP_114525196.1	WP_114525196.1		site-specific integrase			EGCR1_RS12635	1110	369	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2582280	2583002	+							EGCR1_RS12640	723		old_locus_tag=EGCR1_12645
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2582280	2583002	+	WP_114525197.1	WP_114525197.1		WxL domain-containing protein			EGCR1_RS12640	723	240	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2583061	2584098	+							EGCR1_RS12645	1038		old_locus_tag=EGCR1_12650
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2583061	2584098	+	WP_114525198.1	WP_114525198.1		DUF916 and DUF3324 domain-containing protein			EGCR1_RS12645	1038	345	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2584104	2585135	+							EGCR1_RS12650	1032		old_locus_tag=EGCR1_12655
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2584104	2585135	+	WP_114525199.1	WP_114525199.1		DUF916 domain-containing protein			EGCR1_RS12650	1032	343	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2585132	2585461	+							EGCR1_RS12655	330		old_locus_tag=EGCR1_12660
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2585132	2585461	+	WP_010782218.1	WP_010782218.1		LPXTG cell wall anchor domain-containing protein			EGCR1_RS12655	330	109	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2585458	2587947	+							EGCR1_RS12660	2490		old_locus_tag=EGCR1_12665
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2585458	2587947	+	WP_114525200.1	WP_114525200.1		WxL domain-containing protein			EGCR1_RS12660	2490	829	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2588031	2588246	+							EGCR1_RS12665	216		old_locus_tag=EGCR1_12670
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2588031	2588246	+	WP_010782216.1	WP_010782216.1		hypothetical protein			EGCR1_RS12665	216	71	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2588446	2590674	+							EGCR1_RS12670	2229		old_locus_tag=EGCR1_12675
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2588446	2590674	+	WP_114525201.1	WP_114525201.1		glucosaminidase domain-containing protein			EGCR1_RS12670	2229	742	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2590728	2591303	+					lepB		EGCR1_RS12675	576		old_locus_tag=EGCR1_12680
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2590728	2591303	+	WP_114525202.1	WP_114525202.1		signal peptidase I	lepB		EGCR1_RS12675	576	191	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2591319	2592062	+							EGCR1_RS12680	744		old_locus_tag=EGCR1_12685
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2591319	2592062	+	WP_114525203.1	WP_114525203.1		hypothetical protein			EGCR1_RS12680	744	247	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2592073	2593155	+							EGCR1_RS12685	1083		old_locus_tag=EGCR1_12690
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2592073	2593155	+	WP_114525204.1	WP_114525204.1		hypothetical protein			EGCR1_RS12685	1083	360	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2593210	2594004	+							EGCR1_RS12690	795		old_locus_tag=EGCR1_12695
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2593210	2594004	+	WP_114525205.1	WP_114525205.1		helix-turn-helix domain-containing protein			EGCR1_RS12690	795	264	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2594102	2594818	+							EGCR1_RS12695	717		old_locus_tag=EGCR1_12700
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2594102	2594818	+	WP_114525206.1	WP_114525206.1		DUF1266 domain-containing protein			EGCR1_RS12695	717	238	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2594961	2595638	+							EGCR1_RS12700	678		old_locus_tag=EGCR1_12705
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2594961	2595638	+	WP_114525207.1	WP_114525207.1		HAD family phosphatase			EGCR1_RS12700	678	225	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2595631	2596038	+							EGCR1_RS12705	408		old_locus_tag=EGCR1_12710
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2595631	2596038	+	WP_114525208.1	WP_114525208.1		DUF4809 family protein			EGCR1_RS12705	408	135	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2596192	2597679	-							EGCR1_RS12710	1488		old_locus_tag=EGCR1_12715
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2596192	2597679	-	WP_162787364.1	WP_162787364.1		helix-turn-helix domain-containing protein			EGCR1_RS12710	1488	495	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2597975	2599939	+							EGCR1_RS12715	1965		old_locus_tag=EGCR1_12720
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2597975	2599939	+	WP_162787365.1	WP_162787365.1		MucBP domain-containing protein			EGCR1_RS12715	1965	654	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2600136	2601596	+							EGCR1_RS12720	1461		old_locus_tag=EGCR1_12725
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2600136	2601596	+	WP_114525211.1	WP_114525211.1		aldehyde dehydrogenase family protein			EGCR1_RS12720	1461	486	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2601970	2604045	+							EGCR1_RS12725	2076		old_locus_tag=EGCR1_12730
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2601970	2604045	+	WP_086305970.1	WP_086305970.1		BglG family transcription antiterminator			EGCR1_RS12725	2076	691	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2604045	2604518	+							EGCR1_RS12730	474		old_locus_tag=EGCR1_12735
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2604045	2604518	+	WP_010782204.1	WP_010782204.1		PTS sugar transporter subunit IIA			EGCR1_RS12730	474	157	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2604725	2605015	+							EGCR1_RS12735	291		old_locus_tag=EGCR1_12740
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2604725	2605015	+	WP_010782203.1	WP_010782203.1		PTS sugar transporter subunit IIB			EGCR1_RS12735	291	96	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2605201	2606469	+							EGCR1_RS12740	1269		old_locus_tag=EGCR1_12745
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2605201	2606469	+	WP_010782202.1	WP_010782202.1		PTS galactitol IIC component			EGCR1_RS12740	1269	422	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2606483	2607541	+							EGCR1_RS12745	1059		old_locus_tag=EGCR1_12750
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2606483	2607541	+	WP_010782201.1	WP_010782201.1		zinc-binding dehydrogenase			EGCR1_RS12745	1059	352	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2607690	2609780	+							EGCR1_RS12750	2091		old_locus_tag=EGCR1_12755
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2607690	2609780	+	WP_114525212.1	WP_114525212.1		BglG family transcription antiterminator			EGCR1_RS12750	2091	696	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2610007	2610465	+							EGCR1_RS12755	459		old_locus_tag=EGCR1_12760
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2610007	2610465	+	WP_010782199.1	WP_010782199.1		PTS sugar transporter subunit IIA			EGCR1_RS12755	459	152	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2610487	2610789	+							EGCR1_RS12760	303		old_locus_tag=EGCR1_12765
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2610487	2610789	+	WP_010782198.1	WP_010782198.1		hypothetical protein			EGCR1_RS12760	303	100	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2611082	2612503	+							EGCR1_RS12765	1422		old_locus_tag=EGCR1_12770
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2611082	2612503	+	WP_010782197.1	WP_010782197.1		hypothetical protein			EGCR1_RS12765	1422	473	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2612523	2613584	+							EGCR1_RS12770	1062		old_locus_tag=EGCR1_12775
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2612523	2613584	+	WP_114525213.1	WP_114525213.1		galactitol-1-phosphate 5-dehydrogenase			EGCR1_RS12770	1062	353	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2613600	2614295	+							EGCR1_RS12775	696		old_locus_tag=EGCR1_12780
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2613600	2614295	+	WP_086305965.1	WP_086305965.1		L-ribulose-5-phosphate 4-epimerase			EGCR1_RS12775	696	231	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2614321	2614503	+							EGCR1_RS12780	183		old_locus_tag=EGCR1_12785
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2614321	2614503	+	WP_086305964.1	WP_086305964.1		hypothetical protein			EGCR1_RS12780	183	60	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2614530	2615375	+					rhaD		EGCR1_RS12785	846		old_locus_tag=EGCR1_12790
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2614530	2615375	+	WP_114525214.1	WP_114525214.1		rhamnulose-1-phosphate aldolase	rhaD		EGCR1_RS12785	846	281	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2615368	2616396	+							EGCR1_RS12790	1029		old_locus_tag=EGCR1_12795
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2615368	2616396	+	WP_114525215.1	WP_114525215.1		NAD(P)-binding domain-containing protein			EGCR1_RS12790	1029	342	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2616534	2617334	+							EGCR1_RS12795	801		old_locus_tag=EGCR1_12800
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2616534	2617334	+	WP_114525216.1	WP_114525216.1		SDR family oxidoreductase			EGCR1_RS12795	801	266	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2617354	2619195	+							EGCR1_RS12800	1842		old_locus_tag=EGCR1_12805
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2617354	2619195	+	WP_114525217.1	WP_114525217.1		HTH domain-containing protein			EGCR1_RS12800	1842	613	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	2619235	2619714	+							EGCR1_RS12805	480		old_locus_tag=EGCR1_12810
