# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1388409	1388639	+						66497607	KU781_RS06740	231		old_locus_tag=KU781_06740
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1388409	1388639	+	WP_002309330.1	WP_002309330.1		cold-shock protein		66497607	KU781_RS06740	231	76	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1388743	1389192	-						66497608	KU781_RS06745	450		old_locus_tag=KU781_06745
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1388743	1389192	-	WP_002309331.1	WP_002309331.1		EbsA family protein		66497608	KU781_RS06745	450	149	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1389271	1389675	+						66497609	KU781_RS06750	405		old_locus_tag=KU781_06750
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1389271	1389675	+	WP_002309332.1	WP_002309332.1		ribonuclease HI family protein		66497609	KU781_RS06750	405	134	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1389722	1390870	-						66497610	KU781_RS06755	1149		old_locus_tag=KU781_06755
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1389722	1390870	-	WP_002329181.1	WP_002329181.1		cation diffusion facilitator family transporter		66497610	KU781_RS06755	1149	382	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1390993	1391589	-						66497611	KU781_RS06760	597		old_locus_tag=KU781_06760
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1390993	1391589	-	WP_002309336.1	WP_002309336.1		ECF transporter S component		66497611	KU781_RS06760	597	198	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1391795	1394437	-					alaS	66497612	KU781_RS06765	2643		old_locus_tag=KU781_06765
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1391795	1394437	-	WP_002313789.1	WP_002313789.1		alanine--tRNA ligase	alaS	66497612	KU781_RS06765	2643	880	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1394828	1395259	+						66497613	KU781_RS06770	432		old_locus_tag=KU781_06770
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1394828	1395259	+	WP_137202942.1	WP_137202942.1		GNAT family N-acetyltransferase		66497613	KU781_RS06770	432	143	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1395304	1396653	-						66497614	KU781_RS06775	1350		old_locus_tag=KU781_06775
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1395304	1396653	-	WP_002309341.1	WP_002309341.1		DEAD/DEAH box helicase		66497614	KU781_RS06775	1350	449	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1396723	1397886	-						66497615	KU781_RS06780	1164		old_locus_tag=KU781_06780
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1396723	1397886	-	WP_002329179.1	WP_002329179.1		RDD family protein		66497615	KU781_RS06780	1164	387	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1398015	1398338	+						66497616	KU781_RS06785	324		old_locus_tag=KU781_06785
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1398015	1398338	+	WP_002329178.1	WP_002329178.1		hypothetical protein		66497616	KU781_RS06785	324	107	
gene	pseudogene	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1398378	1399791	-						66497617	KU781_RS06790	1414		pseudo;old_locus_tag=KU781_06790
CDS	without_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1398378	1399791	-				AbgT family transporter		66497617	KU781_RS06790	1414		pseudo
gene	pseudogene	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1400028	1401439	-					pepV	66497618	KU781_RS06795	1412		pseudo;old_locus_tag=KU781_06795
CDS	without_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1400028	1401439	-				dipeptidase PepV	pepV	66497618	KU781_RS06795	1412		pseudo
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1401528	1402877	-						66497619	KU781_RS06800	1350		old_locus_tag=KU781_06800
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1401528	1402877	-	WP_002329174.1	WP_002329174.1		amino acid permease		66497619	KU781_RS06800	1350	449	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1402941	1403894	-						66497620	KU781_RS06805	954		old_locus_tag=KU781_06805
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1402941	1403894	-	WP_002329173.1	WP_002329173.1		L-threonine 3-dehydrogenase		66497620	KU781_RS06805	954	317	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1403996	1405186	-						66497621	KU781_RS06810	1191		old_locus_tag=KU781_06810
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1403996	1405186	-	WP_002329172.1	WP_002329172.1		glycine C-acetyltransferase		66497621	KU781_RS06810	1191	396	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1405683	1406366	-						66497622	KU781_RS06815	684		old_locus_tag=KU781_06815
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1405683	1406366	-	WP_002329171.1	WP_002329171.1		HD domain-containing protein		66497622	KU781_RS06815	684	227	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1406447	1407943	-						66497623	KU781_RS06820	1497		old_locus_tag=KU781_06820
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1406447	1407943	-	WP_137202946.1	WP_137202946.1		carboxypeptidase M32		66497623	KU781_RS06820	1497	498	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1407989	1409155	-						66497624	KU781_RS06825	1167		old_locus_tag=KU781_06825
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1407989	1409155	-	WP_002329169.1	WP_002329169.1		class I SAM-dependent RNA methyltransferase		66497624	KU781_RS06825	1167	388	
gene	RNase_P_RNA	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1409313	1409680	-					rnpB	66497625	KU781_RS06830	368		old_locus_tag=KU781_06830
ncRNA	RNase_P_RNA	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1409313	1409680	-				RNase P RNA component class B	rnpB	66497625	KU781_RS06830	368		
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1409702	1410121	-					gpsB	66497626	KU781_RS06835	420		old_locus_tag=KU781_06835
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1409702	1410121	-	WP_002295835.1	WP_002295835.1		cell division regulator GpsB	gpsB	66497626	KU781_RS06835	420	139	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1410211	1410750	-						66497627	KU781_RS06840	540		old_locus_tag=KU781_06840
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1410211	1410750	-	WP_002329168.1	WP_002329168.1		DUF1273 domain-containing protein		66497627	KU781_RS06840	540	179	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1410814	1411461	+					recU	66497628	KU781_RS06845	648		old_locus_tag=KU781_06845
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1410814	1411461	+	WP_002329167.1	WP_002329167.1		Holliday junction resolvase RecU	recU	66497628	KU781_RS06845	648	215	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1411451	1413829	+						66497629	KU781_RS06850	2379		old_locus_tag=KU781_06850
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1411451	1413829	+	WP_002329166.1	WP_002329166.1		PBP1A family penicillin-binding protein		66497629	KU781_RS06850	2379	792	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1413846	1414523	-					nth	66497630	KU781_RS06855	678		old_locus_tag=KU781_06855
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1413846	1414523	-	WP_142666924.1	WP_142666924.1		endonuclease III	nth	66497630	KU781_RS06855	678	225	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1414530	1415228	-						66497631	KU781_RS06860	699		old_locus_tag=KU781_06860
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1414530	1415228	-	WP_002329164.1	WP_002329164.1		DnaD domain protein		66497631	KU781_RS06860	699	232	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1415496	1416683	+						66497632	KU781_RS06865	1188		old_locus_tag=KU781_06865
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1415496	1416683	+	WP_002329163.1	WP_002329163.1		tetracycline resistance MFS efflux pump		66497632	KU781_RS06865	1188	395	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1416686	1417129	-						66497633	KU781_RS06870	444		old_locus_tag=KU781_06870
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1416686	1417129	-	WP_002329162.1	WP_002329162.1		MarR family transcriptional regulator		66497633	KU781_RS06870	444	147	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1417278	1417565	-						66497634	KU781_RS06875	288		old_locus_tag=KU781_06875
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1417278	1417565	-	WP_002309371.1	WP_002309371.1		DUF5960 family protein		66497634	KU781_RS06875	288	95	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1417797	1419149	-						66497635	KU781_RS06880	1353		old_locus_tag=KU781_06880
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1417797	1419149	-	WP_002309372.1	WP_002309372.1		NADH oxidase		66497635	KU781_RS06880	1353	450	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1419422	1419868	-						66497636	KU781_RS06885	447		old_locus_tag=KU781_06885
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1419422	1419868	-	WP_002329160.1	WP_002329160.1		transcriptional repressor		66497636	KU781_RS06885	447	148	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1420107	1421033	-					cysK	66497637	KU781_RS06890	927		old_locus_tag=KU781_06890
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1420107	1421033	-	WP_002329159.1	WP_002329159.1		cysteine synthase A	cysK	66497637	KU781_RS06890	927	308	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1421174	1422067	-						66497638	KU781_RS06895	894		old_locus_tag=KU781_06895
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1421174	1422067	-	WP_002329158.1	WP_002329158.1		glucosaminidase domain-containing protein		66497638	KU781_RS06895	894	297	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1422314	1424311	-					tkt	66497639	KU781_RS06900	1998		old_locus_tag=KU781_06900
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1422314	1424311	-	WP_002329157.1	WP_002329157.1		transketolase	tkt	66497639	KU781_RS06900	1998	665	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1424413	1424664	-						66497640	KU781_RS06905	252		old_locus_tag=KU781_06905
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1424413	1424664	-	WP_002309377.1	WP_002309377.1		DUF896 family protein		66497640	KU781_RS06905	252	83	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1424811	1425434	+					lexA	66497641	KU781_RS06910	624		old_locus_tag=KU781_06910
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1424811	1425434	+	WP_002309378.1	WP_002309378.1		transcriptional repressor LexA	lexA	66497641	KU781_RS06910	624	207	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1425613	1425831	+						66497642	KU781_RS06915	219		old_locus_tag=KU781_06915
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1425613	1425831	+	WP_002297436.1	WP_002297436.1		hypothetical protein		66497642	KU781_RS06915	219	72	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1426024	1426536	-						66497643	KU781_RS06920	513		old_locus_tag=KU781_06920
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1426024	1426536	-	WP_002295813.1	WP_002295813.1		adenine phosphoribosyltransferase		66497643	KU781_RS06920	513	170	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1426550	1428847	-					recJ	66497644	KU781_RS06925	2298		old_locus_tag=KU781_06925
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1426550	1428847	-	WP_002329156.1	WP_002329156.1		single-stranded-DNA-specific exonuclease RecJ	recJ	66497644	KU781_RS06925	2298	765	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1428989	1429432	-						66497645	KU781_RS06930	444		old_locus_tag=KU781_06930
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1428989	1429432	-	WP_002390566.1	WP_002390566.1		lipopolysaccharide assembly protein LapA domain-containing protein		66497645	KU781_RS06930	444	147	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1429433	1430221	-						66497646	KU781_RS06935	789		old_locus_tag=KU781_06935
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1429433	1430221	-	WP_002329154.1	WP_002329154.1		SDR family oxidoreductase		66497646	KU781_RS06935	789	262	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1430218	1431159	-					rnz	66497647	KU781_RS06940	942		old_locus_tag=KU781_06940
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1430218	1431159	-	WP_002313806.1	WP_002313806.1		ribonuclease Z	rnz	66497647	KU781_RS06940	942	313	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1431334	1431921	-						66497648	KU781_RS06945	588		old_locus_tag=KU781_06945
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1431334	1431921	-	WP_002309384.1	WP_002309384.1		hypothetical protein		66497648	KU781_RS06945	588	195	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1432086	1433393	-					obgE	66497649	KU781_RS06950	1308		old_locus_tag=KU781_06950
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1432086	1433393	-	WP_002306800.1	WP_002306800.1		GTPase ObgE	obgE	66497649	KU781_RS06950	1308	435	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1433688	1434698	+					gap	66497650	KU781_RS06955	1011		old_locus_tag=KU781_06955
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1433688	1434698	+	WP_002309387.1	WP_002309387.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap	66497650	KU781_RS06955	1011	336	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1434784	1435719	-						66497651	KU781_RS06960	936		old_locus_tag=KU781_06960
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1434784	1435719	-	WP_002329153.1	WP_002329153.1		alpha/beta hydrolase		66497651	KU781_RS06960	936	311	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1435882	1436976	-						66497652	KU781_RS06965	1095		old_locus_tag=KU781_06965
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1435882	1436976	-	WP_002329152.1	WP_002329152.1		DUF871 domain-containing protein		66497652	KU781_RS06965	1095	364	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1437165	1437920	+						66497653	KU781_RS06970	756		old_locus_tag=KU781_06970
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1437165	1437920	+	WP_002329151.1	WP_002329151.1		peptidylprolyl isomerase		66497653	KU781_RS06970	756	251	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1438046	1438486	-					fabZ	66497654	KU781_RS06975	441		old_locus_tag=KU781_06975
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1438046	1438486	-	WP_002309395.1	WP_002309395.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ	66497654	KU781_RS06975	441	146	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1438705	1439460	+					fabI	66497655	KU781_RS06980	756		old_locus_tag=KU781_06980
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1438705	1439460	+	WP_002295795.1	WP_002295795.1		enoyl-ACP reductase FabI	fabI	66497655	KU781_RS06980	756	251	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1439572	1440585	-						66497656	KU781_RS06985	1014		old_locus_tag=KU781_06985
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1439572	1440585	-	WP_002309399.1	WP_002309399.1		branched-chain amino acid aminotransferase		66497656	KU781_RS06985	1014	337	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1440750	1441670	+						66497657	KU781_RS06990	921		old_locus_tag=KU781_06990
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1440750	1441670	+	WP_002329150.1	WP_002329150.1		mechanosensitive ion channel family protein		66497657	KU781_RS06990	921	306	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1441799	1443016	-						66497658	KU781_RS06995	1218		old_locus_tag=KU781_06995
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1441799	1443016	-	WP_002329089.1	WP_002329089.1		IS110 family transposase		66497658	KU781_RS06995	1218	405	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1443345	1443845	-						66497659	KU781_RS07000	501		old_locus_tag=KU781_07000
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1443345	1443845	-	WP_002292972.1	WP_002292972.1		CBS domain-containing protein		66497659	KU781_RS07000	501	166	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1443952	1444470	-						66497660	KU781_RS07005	519		old_locus_tag=KU781_07005
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1443952	1444470	-	WP_002292970.1	WP_002292970.1		metallophosphoesterase		66497660	KU781_RS07005	519	172	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1444471	1445826	-					rph	66497661	KU781_RS07010	1356		old_locus_tag=KU781_07010
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1444471	1445826	-	WP_002329148.1	WP_002329148.1		ribonuclease PH	rph	66497661	KU781_RS07010	1356	451	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1445829	1446650	-					racE	66497662	KU781_RS07015	822		old_locus_tag=KU781_07015
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	1445829	1446650	-	WP_016629245.1	WP_016629245.1		glutamate racemase	racE	66497662	KU781_RS07015	822	273	
