# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1619865	1621748	+					cadA	67040096	J9537_RS07990	1884		old_locus_tag=J9537_07990
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1619865	1621748	+	WP_218255576.1	WP_218255576.1		cadmium-translocating P-type ATPase	cadA	67040096	J9537_RS07990	1884	627	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1622012	1622266	+					rpsT	67040097	J9537_RS07995	255		old_locus_tag=J9537_07995
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1622012	1622266	+	WP_010744899.1	WP_010744899.1		30S ribosomal protein S20	rpsT	67040097	J9537_RS07995	255	84	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1622352	1625885	-					nifJ	67040098	J9537_RS08000	3534		old_locus_tag=J9537_08000
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1622352	1625885	-	WP_218255578.1	WP_218255578.1		pyruvate:ferredoxin (flavodoxin) oxidoreductase	nifJ	67040098	J9537_RS08000	3534	1177	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1625897	1627306	-					gltA	67040099	J9537_RS08005	1410		old_locus_tag=J9537_08005
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1625897	1627306	-	WP_218255579.1	WP_218255579.1		NADPH-dependent glutamate synthase	gltA	67040099	J9537_RS08005	1410	469	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1627299	1628135	-						67040100	J9537_RS08010	837		old_locus_tag=J9537_08010
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1627299	1628135	-	WP_218255581.1	WP_218255581.1		sulfide/dihydroorotate dehydrogenase-like FAD/NAD-binding protein		67040100	J9537_RS08010	837	278	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1628165	1628614	-						67040101	J9537_RS08015	450		old_locus_tag=J9537_08015
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1628165	1628614	-	WP_010744904.1	WP_010744904.1		flavodoxin		67040101	J9537_RS08015	450	149	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1629082	1630110	-					holA	67040102	J9537_RS08020	1029		old_locus_tag=J9537_08020
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1629082	1630110	-	WP_218255583.1	WP_218255583.1		DNA polymerase III subunit delta	holA	67040102	J9537_RS08020	1029	342	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1630207	1632294	-						67040103	J9537_RS08025	2088		old_locus_tag=J9537_08025
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1630207	1632294	-	WP_245001247.1	WP_245001247.1		DNA internalization-related competence protein ComEC/Rec2		67040103	J9537_RS08025	2088	695	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1632432	1632923	-						67040104	J9537_RS08030	492		old_locus_tag=J9537_08030
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1632432	1632923	-	WP_218255586.1	WP_218255586.1		ComE operon protein 2		67040104	J9537_RS08030	492	163	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1633292	1634476	-						67040105	J9537_RS08035	1185		old_locus_tag=J9537_08035
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1633292	1634476	-	WP_218255587.1	WP_218255587.1		MFS transporter		67040105	J9537_RS08035	1185	394	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1634637	1635242	-						67040106	J9537_RS08040	606		old_locus_tag=J9537_08040
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1634637	1635242	-	WP_218255588.1	WP_218255588.1		helix-hairpin-helix domain-containing protein		67040106	J9537_RS08040	606	201	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1635335	1636378	-						67040107	J9537_RS08045	1044		old_locus_tag=J9537_08045
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1635335	1636378	-	WP_218257349.1	WP_218257349.1		PDZ domain-containing protein		67040107	J9537_RS08045	1044	347	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1636368	1636862	-					coaD	67040108	J9537_RS08050	495		old_locus_tag=J9537_08050
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1636368	1636862	-	WP_010744912.1	WP_010744912.1		pantetheine-phosphate adenylyltransferase	coaD	67040108	J9537_RS08050	495	164	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1636864	1637418	-					rsmD	67040109	J9537_RS08055	555		old_locus_tag=J9537_08055
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1636864	1637418	-	WP_218255589.1	WP_218255589.1		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD	67040109	J9537_RS08055	555	184	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1637578	1637925	-						67040110	J9537_RS08060	348		old_locus_tag=J9537_08060
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1637578	1637925	-	WP_028020682.1	WP_028020682.1		YlbG family protein		67040110	J9537_RS08060	348	115	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1637912	1638337	-						67040111	J9537_RS08065	426		old_locus_tag=J9537_08065
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1637912	1638337	-	WP_218255590.1	WP_218255590.1		YlbF family regulator		67040111	J9537_RS08065	426	141	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1638339	1639445	-						67040112	J9537_RS08070	1107		old_locus_tag=J9537_08070
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1638339	1639445	-	WP_218255591.1	WP_218255591.1		CAP-associated domain-containing protein		67040112	J9537_RS08070	1107	368	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1639483	1642905	-						67040113	J9537_RS08075	3423		old_locus_tag=J9537_08075
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1639483	1642905	-	WP_218255592.1	WP_218255592.1		pyruvate carboxylase		67040113	J9537_RS08075	3423	1140	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1642911	1644101	-						67040114	J9537_RS08080	1191		old_locus_tag=J9537_08080
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1642911	1644101	-	WP_218255593.1	WP_218255593.1		FtsW/RodA/SpoVE family cell cycle protein		67040114	J9537_RS08080	1191	396	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1644105	1644407	-						67040115	J9537_RS08085	303		old_locus_tag=J9537_08085
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1644105	1644407	-	WP_010744919.1	WP_010744919.1		YlaN family protein		67040115	J9537_RS08085	303	100	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1644875	1645501	-						67040116	J9537_RS08090	627		old_locus_tag=J9537_08090
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1644875	1645501	-	WP_218255594.1	WP_218255594.1		DUF2922 domain-containing protein		67040116	J9537_RS08090	627	208	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1645550	1645933	-						67040117	J9537_RS08095	384		old_locus_tag=J9537_08095
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1645550	1645933	-	WP_218257350.1	WP_218257350.1		hypothetical protein		67040117	J9537_RS08095	384	127	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1646204	1648045	-					typA	67040118	J9537_RS08100	1842		old_locus_tag=J9537_08100
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1646204	1648045	-	WP_218255595.1	WP_218255595.1		translational GTPase TypA	typA	67040118	J9537_RS08100	1842	613	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1648157	1648921	-						67040119	J9537_RS08105	765		old_locus_tag=J9537_08105
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1648157	1648921	-	WP_218255596.1	WP_218255596.1		inositol monophosphatase family protein		67040119	J9537_RS08105	765	254	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1648984	1649253	-						67040120	J9537_RS08110	270		old_locus_tag=J9537_08110
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1648984	1649253	-	WP_218255597.1	WP_218255597.1		UPF0223 family protein		67040120	J9537_RS08110	270	89	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1649336	1650199	-						67040121	J9537_RS08115	864		old_locus_tag=J9537_08115
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1649336	1650199	-	WP_218255598.1	WP_218255598.1		Rgg/GadR/MutR family transcriptional regulator		67040121	J9537_RS08115	864	287	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1650825	1652231	-					lpdA	67040122	J9537_RS08120	1407		old_locus_tag=J9537_08120
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1650825	1652231	-	WP_218255599.1	WP_218255599.1		dihydrolipoyl dehydrogenase	lpdA	67040122	J9537_RS08120	1407	468	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1652239	1653894	-						67040123	J9537_RS08125	1656		old_locus_tag=J9537_08125
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1652239	1653894	-	WP_218255600.1	WP_218255600.1		dihydrolipoyllysine-residue acetyltransferase		67040123	J9537_RS08125	1656	551	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1653916	1654893	-						67040124	J9537_RS08130	978		old_locus_tag=J9537_08130
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1653916	1654893	-	WP_010744927.1	WP_010744927.1		alpha-ketoacid dehydrogenase subunit beta		67040124	J9537_RS08130	978	325	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1654896	1656005	-					pdhA	67040125	J9537_RS08135	1110		old_locus_tag=J9537_08135
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1654896	1656005	-	WP_218255601.1	WP_218255601.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA	67040125	J9537_RS08135	1110	369	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1656397	1659003	-					mgtA	67040126	J9537_RS08140	2607		old_locus_tag=J9537_08140
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1656397	1659003	-	WP_218257351.1	WP_218257351.1		magnesium-translocating P-type ATPase	mgtA	67040126	J9537_RS08140	2607	868	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1659400	1660131	-						67040127	J9537_RS08145	732		old_locus_tag=J9537_08145
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1659400	1660131	-	WP_218255602.1	WP_218255602.1		nitroreductase family protein		67040127	J9537_RS08145	732	243	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1660132	1661553	-						67040128	J9537_RS08150	1422		old_locus_tag=J9537_08150
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1660132	1661553	-	WP_218255604.1	WP_218255604.1		PLP-dependent aminotransferase family protein		67040128	J9537_RS08150	1422	473	
gene	pseudogene	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1661743	1663189	+						67040129	J9537_RS08155	1447		pseudo;old_locus_tag=J9537_08155
CDS	without_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1661743	1663189	+				IS1182 family transposase		67040129	J9537_RS08155	1447		pseudo
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1663224	1664201	-					guaC	67040130	J9537_RS08160	978		old_locus_tag=J9537_08160
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1663224	1664201	-	WP_010744934.1	WP_010744934.1		GMP reductase	guaC	67040130	J9537_RS08160	978	325	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1664383	1664811	-						67040131	J9537_RS08165	429		old_locus_tag=J9537_08165
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1664383	1664811	-	WP_218255607.1	WP_218255607.1		DUF3788 family protein		67040131	J9537_RS08165	429	142	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1665069	1666319	-					purD	67040132	J9537_RS08170	1251		old_locus_tag=J9537_08170
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1665069	1666319	-	WP_218255609.1	WP_218255609.1		phosphoribosylamine--glycine ligase	purD	67040132	J9537_RS08170	1251	416	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1666335	1667867	-					purH	67040133	J9537_RS08175	1533		old_locus_tag=J9537_08175
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1666335	1667867	-	WP_218255611.1	WP_218255611.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH	67040133	J9537_RS08175	1533	510	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1667924	1668493	-					purN	67040134	J9537_RS08180	570		old_locus_tag=J9537_08180
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1667924	1668493	-	WP_218255613.1	WP_218255613.1		phosphoribosylglycinamide formyltransferase	purN	67040134	J9537_RS08180	570	189	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1668490	1669533	-					purM	67040135	J9537_RS08185	1044		old_locus_tag=J9537_08185
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1668490	1669533	-	WP_218255614.1	WP_218255614.1		phosphoribosylformylglycinamidine cyclo-ligase	purM	67040135	J9537_RS08185	1044	347	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1669681	1671120	-					purF	67040136	J9537_RS08190	1440		old_locus_tag=J9537_08190
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1669681	1671120	-	WP_218255615.1	WP_218255615.1		amidophosphoribosyltransferase	purF	67040136	J9537_RS08190	1440	479	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1671105	1673324	-					purL	67040137	J9537_RS08195	2220		old_locus_tag=J9537_08195
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1671105	1673324	-	WP_218255617.1	WP_218255617.1		phosphoribosylformylglycinamidine synthase subunit PurL	purL	67040137	J9537_RS08195	2220	739	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1673324	1674004	-					purQ	67040138	J9537_RS08200	681		old_locus_tag=J9537_08200
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1673324	1674004	-	WP_218255619.1	WP_218255619.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ	67040138	J9537_RS08200	681	226	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1674006	1674260	-					purS	67040139	J9537_RS08205	255		old_locus_tag=J9537_08205
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1674006	1674260	-	WP_010744943.1	WP_010744943.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS	67040139	J9537_RS08205	255	84	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1674263	1674979	-						67040140	J9537_RS08210	717		old_locus_tag=J9537_08210
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1674263	1674979	-	WP_218255621.1	WP_218255621.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase		67040140	J9537_RS08210	717	238	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1675236	1675607	+						67040141	J9537_RS08215	372		old_locus_tag=J9537_08215
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1675236	1675607	+	WP_218255623.1	WP_218255623.1		hypothetical protein		67040141	J9537_RS08215	372	123	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1675646	1676941	-					purB	67040142	J9537_RS08220	1296		old_locus_tag=J9537_08220
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1675646	1676941	-	WP_218255625.1	WP_218255625.1		adenylosuccinate lyase	purB	67040142	J9537_RS08220	1296	431	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1676990	1678111	-					purK	67040143	J9537_RS08225	1122		old_locus_tag=J9537_08225
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1676990	1678111	-	WP_218255627.1	WP_218255627.1		5-(carboxyamino)imidazole ribonucleotide synthase	purK	67040143	J9537_RS08225	1122	373	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1678104	1678592	-					purE	67040144	J9537_RS08230	489		old_locus_tag=J9537_08230
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1678104	1678592	-	WP_218255629.1	WP_218255629.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE	67040144	J9537_RS08230	489	162	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1678798	1680021	-						67040145	J9537_RS08235	1224		old_locus_tag=J9537_08235
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1678798	1680021	-	WP_245001314.1	WP_245001314.1		purine permease		67040145	J9537_RS08235	1224	407	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1680083	1680664	-						67040146	J9537_RS08240	582		old_locus_tag=J9537_08240
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1680083	1680664	-	WP_218255633.1	WP_218255633.1		xanthine phosphoribosyltransferase		67040146	J9537_RS08240	582	193	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1681091	1682008	+						67040147	J9537_RS08245	918		old_locus_tag=J9537_08245
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1681091	1682008	+	WP_218255635.1	WP_218255635.1		magnesium transporter CorA family protein		67040147	J9537_RS08245	918	305	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1682116	1683123	-					tdcB	67040148	J9537_RS08250	1008		old_locus_tag=J9537_08250
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1682116	1683123	-	WP_218255636.1	WP_218255636.1		bifunctional threonine ammonia-lyase/L-serine ammonia-lyase TdcB	tdcB	67040148	J9537_RS08250	1008	335	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1683123	1684232	-					ald	67040149	J9537_RS08255	1110		old_locus_tag=J9537_08255
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1683123	1684232	-	WP_218255638.1	WP_218255638.1		alanine dehydrogenase	ald	67040149	J9537_RS08255	1110	369	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	1684570	1685007	-						67040150	J9537_RS08260	438		old_locus_tag=J9537_08260
